tournament_name,stage_name,group_stage,knockout_stage,match_date,team_name,opponent_name,home_team,away_team,goals_for,goals_against,is_host,possession,shots,shots_on_target,passes_completed,passes_attempted,corners,fouls,yellow_cards,red_cards,team_prior_win_rate,team_prior_matches,extra_time,penalty_shootout,outcome,year
1998 FIFA Men's World Cup,quarter-finals,0,1,1998-07-04,Germany,Croatia,1,0,0,3,0,,,,,,,,2,1,0.6086956521739131,23,0,0,Loss,1998
1998 FIFA Men's World Cup,quarter-finals,0,1,1998-07-04,Croatia,Germany,0,1,3,0,0,,,,,,,,2,0,0.0,0,0,0,Win,1998
1998 FIFA Men's World Cup,semi-finals,0,1,1998-07-07,Brazil,Netherlands,1,0,1,1,0,,,,,,,,2,0,0.6582278481012658,79,1,1,Win,1998
1998 FIFA Men's World Cup,semi-finals,0,1,1998-07-07,Netherlands,Brazil,0,1,1,1,0,,,,,,,,4,0,0.44,25,1,1,Loss,1998
1998 FIFA Men's World Cup,semi-finals,0,1,1998-07-08,France,Croatia,1,0,2,1,1,,,,,,,,0,1,0.4705882352941176,34,0,0,Win,1998
1998 FIFA Men's World Cup,semi-finals,0,1,1998-07-08,Croatia,France,0,1,1,2,0,,,,,,,,3,0,0.0,0,0,0,Loss,1998
1998 FIFA Men's World Cup,third-place match,0,1,1998-07-11,Netherlands,Croatia,1,0,1,2,0,,,,,,,,2,0,0.44,25,0,0,Loss,1998
1998 FIFA Men's World Cup,third-place match,0,1,1998-07-11,Croatia,Netherlands,0,1,2,1,0,,,,,,,,4,0,0.0,0,0,0,Win,1998
1998 FIFA Men's World Cup,final,0,1,1998-07-12,Brazil,France,1,0,0,3,0,,,,,,,,1,0,0.6582278481012658,79,0,0,Loss,1998
1998 FIFA Men's World Cup,final,0,1,1998-07-12,France,Brazil,0,1,3,0,1,,,,,,,,3,1,0.4705882352941176,34,0,0,Win,1998
2002 FIFA Men's World Cup,group stage,1,0,2002-05-31,France,Senegal,1,0,0,1,0,65.0,24.0,7.0,409.0,509.0,10.0,18.0,1,0,0.5609756097560976,41,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-05-31,Senegal,France,0,1,1,0,0,35.0,5.0,3.0,184.0,289.0,0.0,22.0,1,0,0.0,0,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Republic of Ireland,Cameroon,1,0,1,1,0,48.0,14.0,3.0,288.0,378.0,8.0,9.0,3,0,0.2222222222222222,9,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Cameroon,Republic of Ireland,0,1,1,1,0,52.0,16.0,5.0,331.0,420.0,8.0,14.0,1,0,0.2142857142857142,14,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Uruguay,Denmark,1,0,1,2,0,43.0,8.0,4.0,251.0,338.0,8.0,13.0,1,0,0.4054054054054054,37,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Denmark,Uruguay,0,1,2,1,0,57.0,14.0,3.0,365.0,447.0,7.0,9.0,2,0,0.35,20,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Germany,Saudi Arabia,1,0,8,0,0,54.0,27.0,14.0,458.0,542.0,10.0,21.0,2,0,0.5625,32,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-01,Saudi Arabia,Germany,0,1,0,8,0,46.0,2.0,0.0,378.0,486.0,1.0,11.0,1,0,0.2857142857142857,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Argentina,Nigeria,1,0,1,0,0,58.0,20.0,9.0,322.0,406.0,11.0,16.0,2,0,0.5614035087719298,57,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Nigeria,Argentina,0,1,0,1,0,42.0,10.0,1.0,213.0,292.0,4.0,20.0,1,0,0.3333333333333333,18,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Paraguay,South Africa,1,0,2,2,0,46.0,13.0,6.0,300.0,400.0,4.0,18.0,4,0,0.2666666666666666,15,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,South Africa,Paraguay,0,1,2,2,0,54.0,18.0,5.0,363.0,464.0,3.0,22.0,4,0,0.0,3,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,England,Sweden,1,0,1,1,0,51.0,11.0,4.0,309.0,430.0,2.0,13.0,1,0,0.4489795918367347,49,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Sweden,England,0,1,1,1,0,49.0,16.0,5.0,289.0,428.0,3.0,15.0,2,0,0.4423076923076923,52,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Spain,Slovenia,1,0,3,1,0,55.0,15.0,7.0,351.0,470.0,5.0,17.0,1,0,0.4,40,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-02,Slovenia,Spain,0,1,1,3,0,45.0,11.0,3.0,245.0,387.0,5.0,17.0,2,0,0.0,0,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Croatia,Mexico,1,0,0,1,0,39.0,11.0,4.0,198.0,285.0,11.0,17.0,0,1,0.7142857142857143,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Mexico,Croatia,0,1,1,0,0,61.0,8.0,3.0,394.0,493.0,3.0,18.0,0,0,0.2,40,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Brazil,Turkey,1,0,2,1,0,49.0,23.0,11.0,264.0,342.0,4.0,19.0,1,0,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Turkey,Brazil,0,1,1,2,0,51.0,8.0,3.0,274.0,371.0,3.0,22.0,3,2,0.3333333333333333,3,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Italy,Ecuador,1,0,2,0,0,36.0,21.0,9.0,243.0,333.0,5.0,21.0,1,0,0.5616438356164384,73,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-03,Ecuador,Italy,0,1,0,2,0,64.0,12.0,4.0,502.0,607.0,8.0,17.0,3,0,0.0,0,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,China,Costa Rica,1,0,0,2,0,53.0,10.0,3.0,354.0,436.0,6.0,15.0,3,0,0.625,16,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,Costa Rica,China,0,1,2,0,0,47.0,15.0,6.0,320.0,403.0,2.0,20.0,4,0,0.5,4,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,Japan,Belgium,1,0,2,2,1,56.0,11.0,3.0,263.0,383.0,2.0,29.0,2,0,0.0769230769230769,13,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,Belgium,Japan,0,1,2,2,0,44.0,18.0,6.0,189.0,297.0,4.0,28.0,3,0,0.3125,32,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,South Korea,Poland,1,0,2,0,1,56.0,21.0,7.0,226.0,330.0,10.0,16.0,2,0,0.0,14,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-04,Poland,South Korea,0,1,0,2,0,44.0,11.0,2.0,153.0,257.0,2.0,22.0,3,0,0.52,25,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,Russia,Tunisia,1,0,2,0,0,62.0,27.0,8.0,413.0,523.0,4.0,15.0,2,0,0.4285714285714285,7,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,Tunisia,Russia,0,1,0,2,0,38.0,12.0,3.0,212.0,306.0,7.0,15.0,2,0,0.1666666666666666,6,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,United States,Portugal,1,0,3,2,0,40.0,11.0,5.0,196.0,288.0,4.0,21.0,1,0,0.5714285714285714,35,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,Portugal,United States,0,1,2,3,0,60.0,14.0,1.0,328.0,430.0,7.0,20.0,2,0,0.6666666666666666,9,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,Germany,Republic of Ireland,1,0,1,1,0,42.0,13.0,3.0,250.0,338.0,2.0,19.0,0,0,0.5625,32,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-05,Republic of Ireland,Germany,0,1,1,1,0,58.0,10.0,2.0,365.0,463.0,2.0,21.0,0,0,0.2222222222222222,9,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,Denmark,Senegal,1,0,1,1,0,50.0,7.0,3.0,231.0,329.0,4.0,23.0,4,0,0.35,20,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,Senegal,Denmark,0,1,1,1,0,50.0,15.0,8.0,223.0,319.0,8.0,13.0,2,1,0.0,0,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,Cameroon,Saudi Arabia,1,0,1,0,0,57.0,20.0,5.0,377.0,457.0,8.0,19.0,1,0,0.2142857142857142,14,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,Saudi Arabia,Cameroon,0,1,0,1,0,43.0,17.0,4.0,268.0,368.0,1.0,14.0,1,0,0.2857142857142857,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,France,Uruguay,1,0,0,0,0,59.0,18.0,5.0,415.0,492.0,8.0,18.0,1,1,0.5609756097560976,41,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-06,Uruguay,France,0,1,0,0,0,41.0,12.0,7.0,271.0,343.0,4.0,24.0,4,0,0.4054054054054054,37,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,Sweden,Nigeria,1,0,2,1,0,51.0,16.0,4.0,279.0,374.0,8.0,12.0,2,0,0.4423076923076923,52,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,Nigeria,Sweden,0,1,1,2,0,49.0,20.0,4.0,285.0,362.0,2.0,14.0,1,0,0.3333333333333333,18,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,Spain,Paraguay,1,0,3,1,0,56.0,18.0,5.0,369.0,464.0,5.0,12.0,1,0,0.4,40,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,Paraguay,Spain,0,1,1,3,0,44.0,12.0,2.0,255.0,366.0,3.0,22.0,3,0,0.2666666666666666,15,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,Argentina,England,1,0,0,1,0,65.0,16.0,4.0,416.0,512.0,9.0,22.0,1,0,0.5614035087719298,57,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-07,England,Argentina,0,1,1,0,0,35.0,16.0,5.0,193.0,284.0,3.0,20.0,2,0,0.4489795918367347,49,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,South Africa,Slovenia,1,0,1,0,0,48.0,17.0,6.0,251.0,356.0,7.0,22.0,2,0,0.0,3,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,Slovenia,South Africa,0,1,0,1,0,52.0,5.0,1.0,281.0,397.0,5.0,17.0,4,0,0.0,0,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,Italy,Croatia,1,0,1,2,0,49.0,14.0,6.0,246.0,338.0,5.0,27.0,1,0,0.5616438356164384,73,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,Croatia,Italy,0,1,2,1,0,51.0,12.0,7.0,246.0,358.0,4.0,21.0,1,0,0.7142857142857143,7,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,Brazil,China,1,0,4,0,0,59.0,13.0,8.0,493.0,572.0,6.0,13.0,2,0,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-08,China,Brazil,0,1,0,4,0,41.0,6.0,2.0,323.0,404.0,5.0,7.0,0,0,0.625,16,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Mexico,Ecuador,1,0,2,1,0,61.0,13.0,4.0,449.0,554.0,3.0,10.0,1,0,0.2,40,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Ecuador,Mexico,0,1,1,2,0,39.0,9.0,4.0,242.0,351.0,3.0,20.0,5,0,0.0,0,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Costa Rica,Turkey,1,0,1,1,0,44.0,15.0,3.0,292.0,394.0,3.0,15.0,2,0,0.5,4,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Turkey,Costa Rica,0,1,1,1,0,56.0,12.0,2.0,395.0,502.0,5.0,10.0,3,0,0.3333333333333333,3,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Japan,Russia,1,0,1,0,1,45.0,9.0,1.0,228.0,344.0,1.0,31.0,3,0,0.0769230769230769,13,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-09,Russia,Japan,0,1,0,1,0,55.0,20.0,4.0,297.0,420.0,3.0,29.0,3,0,0.4285714285714285,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,South Korea,United States,1,0,1,1,1,58.0,21.0,10.0,322.0,414.0,7.0,17.0,1,0,0.0,14,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,United States,South Korea,0,1,1,1,0,42.0,5.0,4.0,197.0,305.0,0.0,18.0,2,0,0.5714285714285714,35,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,Tunisia,Belgium,1,0,1,1,0,39.0,10.0,3.0,224.0,314.0,6.0,22.0,4,0,0.1666666666666666,6,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,Belgium,Tunisia,0,1,1,1,0,61.0,14.0,3.0,398.0,498.0,5.0,18.0,1,0,0.3125,32,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,Portugal,Poland,1,0,4,0,0,46.0,16.0,8.0,243.0,334.0,2.0,15.0,3,0,0.6666666666666666,9,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-10,Poland,Portugal,0,1,0,4,0,54.0,20.0,4.0,275.0,369.0,10.0,21.0,2,0,0.52,25,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Denmark,France,1,0,2,0,0,40.0,6.0,3.0,268.0,373.0,0.0,18.0,2,0,0.35,20,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,France,Denmark,0,1,0,2,0,60.0,15.0,6.0,477.0,567.0,6.0,14.0,1,0,0.5609756097560976,41,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Senegal,Uruguay,1,0,3,3,0,41.0,7.0,5.0,177.0,274.0,4.0,24.0,7,0,0.0,0,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Uruguay,Senegal,0,1,3,3,0,59.0,26.0,6.0,292.0,390.0,7.0,19.0,5,0,0.4054054054054054,37,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Cameroon,Germany,1,0,0,2,0,54.0,12.0,3.0,277.0,347.0,4.0,22.0,7,1,0.2142857142857142,14,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Germany,Cameroon,0,1,2,0,0,46.0,14.0,4.0,219.0,299.0,5.0,29.0,7,1,0.5625,32,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Saudi Arabia,Republic of Ireland,1,0,0,3,0,53.0,10.0,3.0,423.0,510.0,2.0,14.0,1,0,0.2857142857142857,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-11,Republic of Ireland,Saudi Arabia,0,1,3,0,0,47.0,10.0,5.0,348.0,434.0,5.0,14.0,1,0,0.2222222222222222,9,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Nigeria,England,1,0,0,0,0,50.0,12.0,4.0,392.0,464.0,5.0,12.0,0,0,0.3333333333333333,18,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,England,Nigeria,0,1,0,0,0,50.0,25.0,3.0,370.0,431.0,7.0,7.0,0,0,0.4489795918367347,49,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Sweden,Argentina,1,0,1,1,0,34.0,9.0,3.0,142.0,249.0,3.0,20.0,2,0,0.4423076923076923,52,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Argentina,Sweden,0,1,1,1,0,66.0,20.0,4.0,349.0,454.0,13.0,15.0,3,1,0.5614035087719298,57,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Slovenia,Paraguay,1,0,1,3,0,49.0,17.0,8.0,228.0,342.0,1.0,23.0,4,1,0.0,0,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Paraguay,Slovenia,0,1,3,1,0,51.0,24.0,11.0,263.0,364.0,9.0,14.0,1,1,0.2666666666666666,15,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,South Africa,Spain,1,0,2,3,0,38.0,5.0,4.0,261.0,350.0,3.0,16.0,4,0,0.0,3,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-12,Spain,South Africa,0,1,3,2,0,62.0,16.0,6.0,498.0,585.0,7.0,7.0,0,0,0.4,40,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Costa Rica,Brazil,1,0,2,5,0,51.0,22.0,8.0,334.0,416.0,14.0,15.0,0,0,0.5,4,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Brazil,Costa Rica,0,1,5,2,0,49.0,17.0,5.0,332.0,409.0,6.0,6.0,1,0,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Turkey,China,1,0,3,0,0,56.0,21.0,8.0,344.0,414.0,8.0,22.0,3,0,0.3333333333333333,3,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,China,Turkey,0,1,0,3,0,44.0,8.0,1.0,252.0,338.0,5.0,17.0,2,1,0.625,16,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Ecuador,Croatia,1,0,1,0,0,54.0,11.0,4.0,406.0,502.0,4.0,19.0,1,0,0.0,0,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Croatia,Ecuador,0,1,0,1,0,46.0,15.0,3.0,309.0,412.0,8.0,18.0,2,0,0.7142857142857143,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Mexico,Italy,1,0,1,1,0,63.0,11.0,2.0,438.0,545.0,1.0,21.0,2,0,0.2,40,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-13,Italy,Mexico,0,1,1,1,0,37.0,16.0,4.0,208.0,306.0,8.0,16.0,5,0,0.5616438356164384,73,0,0,Draw,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Belgium,Russia,1,0,3,2,0,49.0,21.0,6.0,248.0,358.0,11.0,20.0,1,0,0.3125,32,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Russia,Belgium,0,1,2,3,0,51.0,16.0,4.0,283.0,392.0,3.0,18.0,4,0,0.4285714285714285,7,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Tunisia,Japan,1,0,0,2,0,39.0,10.0,0.0,222.0,308.0,4.0,19.0,2,0,0.1666666666666666,6,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Japan,Tunisia,0,1,2,0,1,61.0,16.0,4.0,420.0,501.0,9.0,17.0,0,0,0.0769230769230769,13,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Poland,United States,1,0,3,1,0,32.0,15.0,8.0,164.0,262.0,3.0,22.0,4,0,0.52,25,0,0,Win,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,United States,Poland,0,1,1,3,0,68.0,23.0,5.0,447.0,543.0,8.0,11.0,1,0,0.5714285714285714,35,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,Portugal,South Korea,1,0,0,1,0,46.0,7.0,3.0,308.0,387.0,3.0,19.0,2,2,0.6666666666666666,9,0,0,Loss,2002
2002 FIFA Men's World Cup,group stage,1,0,2002-06-14,South Korea,Portugal,0,1,1,0,1,54.0,11.0,4.0,380.0,450.0,5.0,22.0,4,0,0.0,14,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-15,Germany,Paraguay,1,0,1,0,0,59.0,21.0,4.0,314.0,412.0,5.0,14.0,3,0,0.5625,32,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-15,Paraguay,Germany,0,1,0,1,0,41.0,10.0,3.0,213.0,303.0,1.0,23.0,2,1,0.2666666666666666,15,0,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-15,Denmark,England,1,0,0,3,0,61.0,14.0,4.0,460.0,552.0,8.0,19.0,1,0,0.35,20,0,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-15,England,Denmark,0,1,3,0,0,39.0,9.0,7.0,281.0,374.0,3.0,14.0,1,0,0.4489795918367347,49,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-16,Sweden,Senegal,1,0,1,2,0,46.0,14.0,7.0,231.0,346.0,3.0,23.0,0,0,0.4423076923076923,52,1,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-16,Senegal,Sweden,0,1,2,1,0,54.0,26.0,3.0,296.0,395.0,9.0,22.0,2,0,0.0,0,1,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-16,Spain,Republic of Ireland,1,0,1,1,0,46.0,14.0,5.0,423.0,533.0,5.0,18.0,3,0,0.4,40,1,1,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-16,Republic of Ireland,Spain,0,1,1,1,0,54.0,22.0,6.0,504.0,624.0,6.0,23.0,0,0,0.2222222222222222,9,1,1,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-17,Mexico,United States,1,0,0,2,0,67.0,18.0,5.0,435.0,522.0,9.0,18.0,5,1,0.2,40,0,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-17,United States,Mexico,0,1,2,0,0,33.0,11.0,5.0,177.0,266.0,3.0,18.0,5,0,0.5714285714285714,35,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-17,Brazil,Belgium,1,0,2,0,0,47.0,14.0,3.0,272.0,335.0,6.0,14.0,1,0,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-17,Belgium,Brazil,0,1,0,2,0,53.0,19.0,6.0,281.0,376.0,7.0,17.0,1,0,0.3125,32,0,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-18,Japan,Turkey,1,0,0,1,1,59.0,8.0,3.0,326.0,438.0,8.0,22.0,1,0,0.0769230769230769,13,0,0,Loss,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-18,Turkey,Japan,0,1,1,0,0,41.0,9.0,4.0,206.0,322.0,4.0,16.0,3,0,0.3333333333333333,3,0,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-18,South Korea,Italy,1,0,2,1,1,63.0,16.0,8.0,422.0,539.0,10.0,27.0,4,0,0.0,14,1,0,Win,2002
2002 FIFA Men's World Cup,round of 16,0,1,2002-06-18,Italy,South Korea,0,1,1,2,0,37.0,17.0,5.0,224.0,320.0,7.0,22.0,4,1,0.5616438356164384,73,1,0,Loss,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-21,England,Brazil,1,0,1,2,0,48.0,9.0,2.0,266.0,338.0,5.0,19.0,2,0,0.4489795918367347,49,0,0,Loss,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-21,Brazil,England,0,1,2,1,0,52.0,19.0,4.0,325.0,382.0,2.0,17.0,0,1,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-21,Germany,United States,1,0,1,0,0,40.0,13.0,1.0,216.0,292.0,6.0,13.0,2,0,0.5625,32,0,0,Win,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-21,United States,Germany,0,1,0,1,0,60.0,15.0,6.0,353.0,453.0,6.0,23.0,5,0,0.5714285714285714,35,0,0,Loss,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-22,Spain,South Korea,1,0,0,0,0,49.0,18.0,4.0,356.0,489.0,6.0,20.0,2,0,0.4,40,1,1,Loss,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-22,South Korea,Spain,0,1,0,0,1,51.0,12.0,2.0,380.0,505.0,5.0,22.0,1,0,0.0,14,1,1,Win,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-22,Senegal,Turkey,1,0,0,1,0,38.0,8.0,2.0,246.0,331.0,1.0,18.0,2,0,0.0,0,1,0,Loss,2002
2002 FIFA Men's World Cup,quarter-finals,0,1,2002-06-22,Turkey,Senegal,0,1,1,0,0,62.0,10.0,2.0,414.0,514.0,7.0,18.0,2,0,0.3333333333333333,3,1,0,Win,2002
2002 FIFA Men's World Cup,semi-finals,0,1,2002-06-25,Germany,South Korea,1,0,1,0,0,51.0,19.0,6.0,290.0,371.0,8.0,12.0,2,0,0.5625,32,0,0,Win,2002
2002 FIFA Men's World Cup,semi-finals,0,1,2002-06-25,South Korea,Germany,0,1,0,1,1,49.0,9.0,3.0,271.0,365.0,6.0,19.0,1,0,0.0,14,0,0,Loss,2002
2002 FIFA Men's World Cup,semi-finals,0,1,2002-06-26,Brazil,Turkey,1,0,1,0,0,49.0,23.0,11.0,264.0,342.0,4.0,19.0,1,0,0.6630434782608695,92,0,0,Win,2002
2002 FIFA Men's World Cup,semi-finals,0,1,2002-06-26,Turkey,Brazil,0,1,0,1,0,51.0,8.0,3.0,274.0,371.0,3.0,22.0,2,0,0.3333333333333333,3,0,0,Loss,2002
2002 FIFA Men's World Cup,third-place match,0,1,2002-06-29,South Korea,Turkey,1,0,2,3,1,59.0,23.0,11.0,365.0,451.0,10.0,11.0,1,0,0.0,14,0,0,Loss,2002
2002 FIFA Men's World Cup,third-place match,0,1,2002-06-29,Turkey,South Korea,0,1,3,2,0,41.0,8.0,5.0,228.0,331.0,4.0,14.0,2,0,0.3333333333333333,3,0,0,Win,2002
2002 FIFA Men's World Cup,final,0,1,2002-06-30,Germany,Brazil,1,0,0,2,0,59.0,19.0,3.0,301.0,389.0,13.0,21.0,1,0,0.5625,32,0,0,Loss,2002
2002 FIFA Men's World Cup,final,0,1,2002-06-30,Brazil,Germany,0,1,2,0,0,41.0,12.0,6.0,206.0,286.0,3.0,19.0,1,0,0.6630434782608695,92,0,0,Win,2002
